No.,Time,Source,Destination,Protocol,Length
2770,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2771,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2772,2023-06-02 16:05:16.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,95
2773,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2774,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,92
2775,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2776,2023-06-02 16:05:16.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,95
2777,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2778,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2779,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2780,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2781,2023-06-02 16:05:16.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,95
2782,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2783,2023-06-02 16:05:16.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,95
2784,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2785,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2786,2023-06-02 16:05:16.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,95
2787,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2788,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2789,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2790,2023-06-02 16:05:16.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,95
2791,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2792,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2793,2023-06-02 16:05:16.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,95
2794,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2795,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2796,2023-06-02 16:05:16.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,95
2797,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2798,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2799,2023-06-02 16:05:16.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,95
2800,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2801,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2802,2023-06-02 16:05:16.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,95
2803,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2804,2023-06-02 16:05:16.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,94
2805,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2806,2023-06-02 16:05:16.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,95
2807,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2808,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2809,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2810,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2811,2023-06-02 16:05:16.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,95
2812,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2813,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2814,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2815,2023-06-02 16:05:16.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,95
2816,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2817,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2818,2023-06-02 16:05:16.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,95
2819,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2820,2023-06-02 16:05:16.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,95
2821,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2822,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2823,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2824,2023-06-02 16:05:16.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,95
2825,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2826,2023-06-02 16:05:16.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,95
2827,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2828,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2829,2023-06-02 16:05:16.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,95
2830,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2831,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2832,2023-06-02 16:05:16.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,95
2833,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2834,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2835,2023-06-02 16:05:16.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,95
2836,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2837,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2838,2023-06-02 16:05:16.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,95
2839,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2840,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2841,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2842,2023-06-02 16:05:16.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,95
2843,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2844,2023-06-02 16:05:16.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,95
2845,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2846,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2847,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2848,2023-06-02 16:05:16.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,95
2849,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2850,2023-06-02 16:05:16.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,95
2851,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2852,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2853,2023-06-02 16:05:16.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,95
2854,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2855,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2856,2023-06-02 16:05:16.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,95
2857,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2858,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2859,2023-06-02 16:05:16.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,95
2860,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2861,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2862,2023-06-02 16:05:16.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,95
2863,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2864,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2865,2023-06-02 16:05:16.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,95
2866,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2867,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2868,2023-06-02 16:05:16.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,95
2869,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2870,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2871,2023-06-02 16:05:16.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,95
2872,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2873,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2874,2023-06-02 16:05:16.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,95
2875,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2876,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2877,2023-06-02 16:05:16.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,95
2878,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2879,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2880,2023-06-02 16:05:16.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,95
2881,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2882,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2883,2023-06-02 16:05:16.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,95
2884,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2885,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2886,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2887,2023-06-02 16:05:16.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,95
2888,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2889,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2890,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2891,2023-06-02 16:05:16.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,95
2892,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2893,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2894,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2895,2023-06-02 16:05:16.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,95
2896,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2897,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2898,2023-06-02 16:05:16.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,95
2899,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2900,2023-06-02 16:05:16.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,95
2901,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2902,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2903,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2904,2023-06-02 16:05:16.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,95
2905,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2906,2023-06-02 16:05:16.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,95
2907,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2908,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2909,2023-06-02 16:05:16.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,95
2910,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2911,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2912,2023-06-02 16:05:16.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,95
2913,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2914,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2915,2023-06-02 16:05:16.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,95
2916,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2917,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2918,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2919,2023-06-02 16:05:16.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,95
2920,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2921,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2922,2023-06-02 16:05:16.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,95
2923,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2924,2023-06-02 16:05:16.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,95
2925,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2926,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2927,2023-06-02 16:05:16.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,95
2928,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2929,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2930,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2931,2023-06-02 16:05:16.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,95
2932,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2933,2023-06-02 16:05:16.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,95
2934,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2935,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2936,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1002
2937,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,229
2938,2023-06-02 16:05:16.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,95
2939,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2940,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2941,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2942,2023-06-02 16:05:16.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,98
2943,2023-06-02 16:05:16.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,95
2944,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2945,2023-06-02 16:05:16.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,96
2946,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2947,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2948,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2949,2023-06-02 16:05:16.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,95
2950,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2951,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2952,2023-06-02 16:05:16.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,95
2953,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2954,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2955,2023-06-02 16:05:16.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,95
2956,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2957,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2958,2023-06-02 16:05:16.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,95
2959,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2960,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2961,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2962,2023-06-02 16:05:16.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,95
2963,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2964,2023-06-02 16:05:16.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,95
2965,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2966,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2967,2023-06-02 16:05:16.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,95
2968,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2969,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2970,2023-06-02 16:05:16.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,95
2971,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2972,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2973,2023-06-02 16:05:16.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,95
2974,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2975,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2976,2023-06-02 16:05:16.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,95
2977,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2978,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2979,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2980,2023-06-02 16:05:16.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,95
2981,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2982,2023-06-02 16:05:16.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,95
2983,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2984,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2985,2023-06-02 16:05:16.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,95
2986,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2987,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2988,2023-06-02 16:05:16.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,95
2989,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2990,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2991,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2992,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2993,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2994,2023-06-02 16:05:16.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,95
2995,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2996,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2997,2023-06-02 16:05:16.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,95
2998,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
2999,2023-06-02 16:05:16.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,95
3000,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
3001,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
3002,2023-06-02 16:05:16.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,95
3003,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
3004,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
3005,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
3006,2023-06-02 16:05:16.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,95
3007,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
3008,2023-06-02 16:05:16.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,95
3009,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
3010,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
3011,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,594
3012,2023-06-02 16:05:16.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,95
3013,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
3014,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
3015,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
3016,2023-06-02 16:05:16.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,95
3017,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
3018,2023-06-02 16:05:16.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,95
3019,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
3020,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
3021,2023-06-02 16:05:16.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,95
3022,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
3023,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
3024,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
3025,2023-06-02 16:05:16.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,95
3026,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
3027,2023-06-02 16:05:16.%f,50:c2:e8:01:76:35,da:cb:6d:5c:37:19,34525,95
3028,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
3029,2023-06-02 16:05:16.%f,da:cb:6d:5c:37:19,50:c2:e8:01:76:35,34525,1399
